"src","title","discount","lastTime","idname"
"https://z3.tuanimg.com/imagev2/zhaoshang/800x800.7a4db388ed03d52b63ed8ae26372f5d1.380x380.jpg.webp","春夏运动瑜伽泳衣专场","满2件8.5折","剩余4天","573900"
"https://z2.tuanimg.com/imagev2/zhaoshang/800x800.0c8e01276fbc7176d60cbafb03be635a.380x380.jpg.webp","达芙妮夏款女鞋上新","满1件5折","剩余13小时","566356"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.d9404f919255bb397c12c22f72683b98.380x380.jpg.webp","珀莱雅 透现水嫩肌","满1件7.5折","剩余6天","572820"
"https://z3.tuanimg.com/imagev2/zhaoshang/600x600.2285efb5938130dbae1db95d3853e136.380x380.jpg.webp","依思Q品牌女包上新专场","满1件6折","剩余6天","574106"
"https://z3.tuanimg.com/imagev2/zhaoshang/800x800.bae58d1a8d0f9b7d556d87d15ad833ec.380x380.jpg.webp","博丽雅清洁用品专场","全场低至5.9元起","剩余6天","570894"
"https://z2.tuanimg.com/imagev2/trade/800x800.f16e52c4c05d5b248585e9579c560682.380x380.jpg.webp","芭菲尼学生书包促销专场","¥14.9-¥89","剩余6天","574048"
"https://z3.tuanimg.com/imagev2/trade/800x800.833dd3d5eff52b079ad92c4dbf9d62c2.380x380.jpg.webp","酷酷蒙奇男女童装专场","满99元减20元,上不封顶","剩余5天","576498"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.3514f373332d334aef11f769ddbaa831.380x380.jpg.webp","丹戈路迪男装特卖专场","满2件7.5折","剩余4天","574500"
"https://z2.tuanimg.com/imagev2/zhaoshang/800x800.c413174a74248cb3a88a87677df81288.380x380.jpg.webp","狂飙地带数码配件专场","满2件7折","剩余6天","571862"
"https://z3.tuanimg.com/imagev2/zhaoshang/800x800.59f5fb7c184e42396a9bc34c421e9520.380x380.jpg.webp","女孩规则夏装特惠专场","满1件4.5折","剩余3天","571558"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.68c78e890fa7ec42d03e131071f28e7e.380x380.jpg.webp","飞科爆款购专场","全场低至25.0元起","剩余6天","572058"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.8a88af1ec47054a3e958eae2432507e7.380x380.jpg.webp","进进夏季清仓专场","39元任选2件","剩余6天","575896"
"https://z3.tuanimg.com/imagev2/zhaoshang/600x600.0395cce83c3d103c79c9d67e9a88265f.380x380.jpg.webp","大黄蜂童鞋专场","满99元减20元起","剩余5天","575258"
"https://z8.tuanimg.com/imagev2/zhaoshang/800x800.bad87419620814990e4dba31ed987fca.380x380.jpg.webp","ZHR女鞋上新特惠专场","满1件7.5折,满2件7.3折","剩余6天","570476"
"https://z8.tuanimg.com/imagev2/zhaoshang/800x800.c829649f3ee7ddb6ab59223046485755.380x380.jpg.webp","巴布豆童鞋官方专场","89元任选2件起","剩余5天","575262"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.0dbc7358fc04647a38c3dbb72651c4f5.380x380.jpg.webp","欧奈藤女装清仓专场","满3件9折","剩余6天","571594"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.b8038e5b112121d4fa8d3b864e722294.380x380.jpg.webp","千伊文0-7岁穿着专场","35元任选4件","剩余6天","572350"
"https://z3.tuanimg.com/imagev2/zhaoshang/800x800.21db05f832e9312a58ebb2bc495d9ba0.380x380.jpg.webp","口袋虎婴幼服饰专场","29元任选3件","剩余5天","572326"
"https://z8.tuanimg.com/imagev2/zhaoshang/800x800.57f250a17e0cb6603a573220c8ea505d.380x380.jpg.webp","八阵图休闲零食专场","满2件8.5折","剩余6天","575512"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.6cfbfe3166b29ccee21eb35b38ed6d63.380x380.jpg.webp","贝蒂尔数码配件专场","满2件7折","剩余6天","571698"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.54e339ccf13bed66f1b0397266dcdb75.380x380.jpg.webp","啄木鸟时尚腰带联合专场","满30元减5元","剩余6天","575322"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.a08360b21c1dadf266431b71d5431b09.380x380.jpg.webp","独行者女鞋上新专场","满1件5折","剩余4天","569404"
"https://z2.tuanimg.com/imagev2/trade/800x800.abf6a1335f982819aac8644a00a5db5c.380x380.jpg.webp","雷克士手机配件专场","全场低至3.9元起","剩余6天","570988"
"https://z3.tuanimg.com/imagev2/zhaoshang/800x800.aa49ce58d711af145c6ef6c6417976ab.380x380.jpg.webp","木狮男装夏季特卖专场","满1件4折","剩余4天","574512"
"https://z3.tuanimg.com/imagev2/zhaoshang/800x800.52c7523e01f1d512a1ef3c3513fd1110.380x380.jpg.webp","红蜻蜓特价专场","35元任选1件","剩余6天","577048"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.8b3cf22459dd18ef50803ac59c2e310f.380x380.jpg.webp","361°精选运动特卖专场","满1件5.5折","剩余4天","573974"
"https://z2.tuanimg.com/imagev2/zhaoshang/600x600.d0b60aab8ec321279516dd6a7c22e038.380x380.jpg.webp","卡路丝裙装夏季特惠专场","满1件5折","剩余5天","571420"
"https://z8.tuanimg.com/imagev2/zhaoshang/657x657.d3fa81aa597c5fddad72d535269f2399.380x380.jpg.webp","牧苗儿孕妈服饰专场","满2件8折","剩余7天","571604"
"https://z3.tuanimg.com/imagev2/zhaoshang/750x750.6db743e09d40349394f5943ba0c5496f.380x380.jpg.webp","碧艺缘玉石翡翠首饰专场","¥89-¥43599","剩余6天","575124"
"https://z2.tuanimg.com/imagev2/zhaoshang/800x800.1334b9f163d44af48b68bf3d9d2dd094.380x380.jpg.webp","时光扎糖T恤换新专场","满1件3.5折","剩余6天","578500"
"https://z3.tuanimg.com/imagev2/zhaoshang/800x800.1889aa9b139b53a75119ddced32b7871.380x380.jpg.webp","康晴潮流墨镜专场","满1件9折","剩余6天","575350"
"https://z2.tuanimg.com/imagev2/zhaoshang/600x600.0e76f297fa0323aaf1ec5e2066c0680a.380x380.jpg.webp","飞利浦爆款专场","全场低至59.0元起","剩余6天","570926"
"https://z8.tuanimg.com/imagev2/trade/800x800.d0361cf4f2a52d6efc67599f811e18ca.380x380.jpg.webp","卓诗尼女鞋低价上新专场","79元2件起","剩余6天","571404"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","牧惠森男鞋上新专场","满2件8.8折","剩余6天","570502"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","贝拉黛西“1件5折”购","满1件5折,2件4.8折","剩余4天","573284"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","瑞欧时尚女鞋上新专场","满1件4.8折","剩余5天","574518"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","宝昭夏季裤装特卖专场","满2件6.8折","剩余6天","576368"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","俏甸夏装清仓专场","满1件4折","剩余4天","569916"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","三分淑女夏末特惠专场","满1件5折","剩余4天","573154"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","爱客精选夏装特惠专场","满1件5折 2件4.5折","剩余1天","576468"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","喜家家收纳清洁专场","全场低至7.9元起","剩余6天","570874"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","UTD2-8岁男童专场","满2件8折起","剩余5天","573564"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","沃世鸟文娱专场","全场低至5.9元起","剩余6天","570876"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","YYFS大码纯棉T恤特惠","¥78-¥171","剩余6天","576378"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","众诚数码配件专场","全场低至4.89元起","剩余6天","572026"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","丝飘纸品特惠专场","全场低至10.9元起","剩余6天","570892"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","月月舒折扣专场","全场低至16.8元起","剩余6天","570834"
"https://status.tuanimg.com/statics/zhe/common/img/load_deal_310.png","皓牛牙刷专场","¥6.7-¥49","剩余6天","576474"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.63695cd2be53420f388b29dabd600731.380x380.jpg.webp","爱尚奈斯夏季妈妈装特惠","满1件6.5折","剩余6天","576376"
"https://z8.tuanimg.com/imagev2/zhaoshang/600x600.8f05d12f08413f6f437e885e97d2cd38.380x380.jpg.webp","金汇众纸尿裤专场","库存不多,早点囤货","剩余8天","576736"
"https://z2.tuanimg.com/imagev2/zhaoshang/600x600.0bb4c2e93ade1aa39d1a92c90122449c.380x380.jpg.webp","月姿喻美裙促销专场","满2件6.8折","剩余5天","575494"
"https://z3.tuanimg.com/imagev2/trade/1200x1200.eb9189c2fa8b5672f59df18d920cfc0b.380x380.jpg.webp","七格格福利清仓专场","满1件4.8折","剩余6天","575542"
"https://z2.tuanimg.com/imagev2/zhaoshang/600x600.83d5be70cb5f62dbba1525a8747575d7.380x380.jpg.webp","达芙妮品牌女鞋专场","满1件5折","剩余3天","568764"
"https://z3.tuanimg.com/imagev2/trade/800x800.e04784b871c474574bae0b40d54623e1.380x380.jpg.webp","艾爱床品特卖专场","满1件9折,满2件8折","剩余5天","572490"
"https://z2.tuanimg.com/imagev2/zhaoshang/600x600.0cb6b4abdeb8b67306bcbe0f7a617982.380x380.jpg.webp","密龄夏装焕新专场","满1件7.5折","剩余4天","575490"
"https://z8.tuanimg.com/imagev2/trade/800x800.af6b4fcb08454521897357d47af73711.380x380.jpg.webp","丹语精选打底衫夏季特惠","满1件7.5折 2件6.9折","剩余4天","569868"
"https://z2.tuanimg.com/imagev2/trade/800x800.ff1756eace9818bb831cb3a87bc613c6.380x380.jpg.webp","韩女王反季清仓特惠专场","满1件5折","剩余5天","577150"
